"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173"
"1",0,10,18,18,4,16,14,44,8,44,10,40,26,22,20,22,14,22,20,18,44,38,24,28,24,26,24,14,10,4,10,10,8,10,40,14,8,14,10,12,10,6,20,40,24,24,12,16,10,12,38,20,22,14,12,12,16,24,28,40,12,10,12,20,44,12,12,32,24,6,14,8,16,16,16,16,20,14,46,40,10,10,44,48,44,12,40,26,24,6,40,18,8,12,14,38,24,24,2,46,40,14,8,40,16,40,4,42,38,14,16,40,46,38,42,46,16,12,18,44,42,46,6,40,40,24,22,44,46,44,22,42,10,8,10,6,14,8,10,8,12,10,14,12,6,6,12,8,10,6,12,6,6,6,2,8,10,8,6,8,4,2,10,10,10,10,10,8,8,8,8,10,10
"2",10,0,10,12,16,14,12,12,38,12,42,40,22,24,20,20,14,22,26,20,48,48,26,24,24,28,28,10,12,12,6,8,8,44,16,10,8,12,8,8,6,8,48,28,26,26,6,16,10,12,36,24,24,44,10,12,20,26,24,44,6,6,22,18,4,10,10,28,30,4,10,10,18,14,14,18,16,16,40,40,8,8,42,44,38,10,44,20,26,8,10,18,14,12,8,40,24,24,44,40,40,16,44,38,18,38,14,46,38,12,18,10,44,42,42,44,16,10,16,44,44,8,42,2,42,32,20,46,44,42,22,42,14,10,12,4,14,6,4,12,8,8,12,14,6,8,10,8,6,10,10,10,6,4,10,10,6,6,6,12,8,8,8,14,12,8,10,8,6,12,10,8,10
"3",18,10,0,14,10,8,46,18,44,14,38,8,24,20,22,22,24,20,18,16,48,44,20,26,28,26,26,22,44,10,8,14,16,44,4,14,18,14,16,6,10,12,18,22,26,26,8,18,8,12,36,20,22,42,6,8,40,26,30,42,12,8,14,16,42,16,12,28,22,2,14,16,14,16,16,12,16,18,40,40,10,6,40,42,36,4,40,22,26,10,38,24,10,12,10,8,26,28,40,46,42,8,46,38,14,40,6,46,40,14,18,6,46,40,38,42,12,14,16,44,42,40,8,44,40,28,18,50,44,42,26,40,12,16,12,10,14,10,2,8,10,12,16,8,6,6,12,6,6,10,6,10,8,8,4,8,12,4,6,8,10,10,12,8,4,6,10,8,6,10,10,12,6
"4",18,12,14,0,16,12,20,4,14,40,44,38,24,20,18,20,22,22,20,22,2,42,24,28,28,20,26,10,38,12,10,16,6,44,42,14,14,12,20,14,10,14,44,26,28,24,14,14,12,14,8,20,20,38,10,8,46,26,26,46,12,10,20,18,4,18,14,30,24,44,16,18,16,16,16,16,16,16,44,40,12,12,40,40,40,6,38,20,28,10,14,18,10,12,10,38,18,24,42,44,40,16,6,38,14,36,4,46,42,14,16,10,48,38,36,44,10,16,16,42,42,40,48,40,40,28,24,46,44,44,26,40,14,14,6,6,16,10,8,10,12,10,16,8,8,8,10,8,6,8,8,10,8,8,6,10,10,6,8,12,10,10,10,8,8,4,8,12,4,10,8,10,8
"5",4,16,10,16,0,16,44,18,42,46,42,28,22,20,20,20,20,26,22,2,20,16,22,24,22,24,26,10,40,14,14,10,12,18,40,14,12,14,44,10,12,6,48,20,24,26,18,12,12,12,16,20,24,42,10,8,44,24,26,42,10,6,20,18,44,12,10,30,26,40,8,40,14,8,14,14,18,18,40,44,12,6,42,40,44,40,44,20,26,8,40,16,14,8,12,28,26,26,40,40,38,14,10,40,18,40,38,44,42,14,18,8,44,44,38,46,14,14,8,42,48,36,44,42,46,30,16,50,44,44,24,42,14,10,4,8,16,8,14,12,4,10,12,6,6,8,8,8,8,10,6,8,6,8,12,8,8,12,8,10,8,10,10,10,6,6,10,4,8,8,10,10,12
"6",16,14,8,12,16,0,44,14,16,44,38,26,24,22,26,22,24,20,20,12,8,18,22,22,28,28,26,12,44,10,14,14,12,8,40,14,14,12,42,18,12,10,48,22,24,26,38,16,16,14,36,22,22,10,14,16,42,24,26,42,14,10,18,14,40,12,12,30,22,44,12,44,14,44,14,12,22,20,40,40,10,12,36,42,42,42,38,30,24,8,38,22,14,14,12,26,20,22,40,40,36,16,4,38,18,38,40,44,36,18,18,4,44,40,40,46,16,12,18,46,46,42,46,44,44,30,20,48,44,46,24,44,18,12,14,12,10,6,14,14,8,8,16,4,10,4,8,8,12,10,8,10,8,10,10,8,10,12,8,10,6,10,10,10,12,8,12,8,8,14,6,10,6
"7",14,12,46,20,44,44,0,2,44,40,40,28,24,26,24,20,22,18,22,8,18,16,30,22,26,22,24,14,10,8,10,10,14,12,18,14,14,14,12,14,10,8,1e-09,20,28,28,42,8,14,14,38,20,24,8,12,12,18,24,22,20,14,12,20,18,44,14,14,32,24,44,12,4,16,12,16,14,16,16,38,42,6,10,38,48,44,44,42,24,22,12,40,22,14,8,12,28,20,26,46,44,44,10,8,40,12,42,40,42,36,16,18,6,48,38,40,46,14,16,14,38,46,42,46,42,44,30,20,44,44,46,30,42,14,12,16,4,14,12,2,10,10,12,16,10,10,10,8,10,10,6,6,12,6,8,6,8,4,8,6,6,10,14,8,12,10,8,10,6,8,10,4,6,8
"8",44,12,18,4,18,14,2,0,42,14,8,16,24,20,18,20,22,22,24,18,20,46,24,28,24,24,26,40,12,16,12,10,8,10,40,14,14,14,42,12,8,12,20,20,26,26,2,14,12,18,36,20,24,6,6,14,16,24,26,14,10,6,20,18,8,12,14,26,26,38,10,42,16,42,14,12,16,16,40,40,12,10,42,10,40,4,38,26,28,8,16,22,16,8,12,14,20,28,44,40,42,12,40,38,18,40,12,44,38,14,18,38,44,38,40,42,10,16,18,42,46,42,42,46,44,32,18,48,40,40,28,42,12,12,10,2,14,6,8,10,6,10,14,8,12,12,14,10,10,6,4,8,8,12,8,10,8,10,8,10,10,6,8,8,14,12,6,8,4,8,6,8,8
"9",8,38,44,14,42,16,44,42,0,10,14,20,24,20,24,18,18,24,20,6,10,42,26,28,20,28,28,2,8,14,10,10,8,8,22,12,12,10,12,12,10,12,10,30,22,24,40,14,10,10,8,22,24,42,14,12,16,24,24,46,8,18,18,16,8,12,12,28,26,40,10,2,18,44,14,16,20,18,42,38,12,14,38,8,42,6,40,26,24,12,14,22,10,8,10,22,20,24,44,46,38,14,42,40,16,42,8,46,40,18,20,44,46,40,44,44,16,12,10,36,44,42,50,46,42,26,18,48,46,42,26,40,14,10,10,6,8,8,4,12,8,2,18,10,8,10,10,10,8,2,8,6,8,8,6,10,12,14,6,10,8,10,8,12,8,6,10,12,8,12,6,10,10
"10",44,12,14,40,46,44,40,14,10,0,40,20,26,24,22,22,18,20,20,18,6,46,28,28,24,22,24,38,42,14,8,8,8,12,16,12,10,16,40,18,6,12,18,24,28,22,2,14,18,16,34,24,24,44,6,12,44,26,26,44,12,8,16,18,40,12,14,30,22,14,10,44,14,44,16,18,20,16,38,40,12,10,42,42,44,6,40,26,26,10,36,18,12,10,14,20,20,26,44,40,38,14,42,42,14,36,12,42,36,14,12,6,40,40,38,46,14,12,14,40,44,42,46,48,42,28,14,48,44,44,26,44,10,16,12,10,10,10,4,8,8,8,10,10,12,8,12,8,6,10,8,10,4,6,8,10,10,10,4,6,6,4,2,8,12,8,8,10,4,6,12,8,4
"11",10,42,38,44,42,38,40,8,14,40,0,16,18,24,18,20,20,24,22,14,40,42,28,26,26,24,22,42,46,8,10,10,12,18,18,14,12,12,48,12,14,12,20,26,24,28,42,10,16,14,28,18,22,40,8,12,42,22,28,40,10,6,22,22,46,16,12,22,22,6,18,36,14,18,16,16,18,20,38,40,10,4,40,10,44,12,44,28,26,8,44,20,14,10,12,18,22,24,42,46,38,12,6,42,10,40,6,48,42,14,20,8,46,44,42,46,10,14,14,42,48,40,50,46,46,30,16,50,42,44,28,44,12,10,12,8,12,8,4,14,10,10,16,8,10,10,4,10,6,4,8,10,10,4,4,8,10,8,14,6,8,8,6,8,8,8,6,8,6,10,8,12,4
"12",40,40,8,38,28,26,28,16,20,20,16,0,26,22,24,16,20,18,20,14,44,40,28,24,22,26,24,44,40,4,10,8,4,40,10,18,12,12,42,10,10,8,12,26,24,24,38,10,16,12,24,24,20,48,12,10,44,26,22,16,6,10,14,16,42,12,14,30,24,44,16,46,18,10,16,14,18,14,38,44,12,10,40,46,42,8,40,28,26,16,40,20,6,12,4,24,18,26,42,42,38,16,8,40,14,40,6,46,40,18,16,4,44,42,40,42,10,14,12,42,42,40,46,42,40,22,16,50,42,42,26,44,12,16,8,6,8,14,2,10,10,10,8,8,16,14,6,10,12,6,10,8,4,12,8,10,14,4,10,8,10,8,10,8,6,12,10,10,8,6,10,6,8
"13",26,22,24,24,22,24,24,24,24,26,18,26,0,22,20,20,18,20,24,4,14,42,30,24,22,24,24,20,48,10,8,14,10,46,12,16,8,14,12,16,8,10,4,26,20,26,44,16,14,8,26,22,24,42,10,8,44,28,26,40,10,4,18,16,40,10,14,28,24,40,14,6,18,14,14,12,16,14,40,42,12,44,40,12,44,6,42,24,24,4,38,20,14,10,12,24,18,26,46,44,40,14,6,38,16,40,4,44,38,14,18,38,46,42,38,46,16,14,16,40,44,46,46,46,42,30,22,48,46,44,22,42,10,8,10,4,18,14,2,8,12,10,10,12,10,8,6,6,8,12,10,10,4,10,6,4,10,4,4,8,6,10,4,12,8,8,8,8,10,4,6,10,12
"14",22,24,20,20,20,22,26,20,20,24,24,22,22,0,18,18,24,18,18,14,42,4,26,24,22,24,24,6,44,12,14,10,8,6,14,8,16,12,16,12,12,10,42,28,22,26,6,12,16,14,16,16,18,44,10,10,40,26,22,14,6,50,18,20,2,14,14,30,28,38,12,8,12,8,14,50,16,16,42,44,8,42,44,14,38,46,40,22,26,10,10,20,12,12,8,24,20,18,40,42,42,12,12,38,12,38,40,46,38,14,14,2,44,40,36,42,14,12,12,42,38,44,48,48,36,28,18,44,46,40,24,42,14,10,10,8,10,14,10,10,14,10,10,12,12,10,6,6,4,8,4,10,6,6,10,6,12,12,8,8,8,10,10,8,6,6,8,10,4,8,8,6,4
"15",20,20,22,18,20,26,24,18,24,22,18,24,20,18,0,22,22,22,18,12,12,16,24,26,20,26,26,18,44,12,14,12,8,44,10,16,16,10,48,10,10,8,44,28,26,26,8,14,14,14,16,16,22,18,10,8,44,24,22,12,6,12,16,16,6,14,16,24,24,16,16,38,18,8,16,16,18,14,40,44,8,40,42,12,42,48,40,28,28,10,10,22,14,8,8,22,20,24,42,44,42,12,6,40,12,34,44,48,38,18,14,44,46,34,42,44,10,14,12,42,42,40,48,44,40,30,14,48,42,42,26,40,14,12,10,10,14,8,4,10,10,10,10,8,12,6,14,8,6,6,6,8,6,12,6,4,8,10,10,8,8,6,8,6,8,4,12,6,8,8,4,8,8
"16",22,20,22,20,20,22,20,20,18,22,20,16,20,18,22,0,22,24,20,16,44,40,28,28,24,28,24,6,22,8,8,10,12,6,20,12,14,10,42,12,6,10,16,24,22,24,38,16,8,14,20,20,20,10,12,12,2,24,22,14,8,46,16,18,6,10,12,26,24,38,14,46,16,14,14,48,14,12,40,38,10,36,38,46,42,14,38,20,22,8,14,18,6,14,6,24,24,24,36,44,42,14,8,42,12,42,8,44,42,14,18,40,46,38,36,44,12,16,14,42,46,44,46,44,44,24,18,46,40,44,22,42,16,14,6,10,16,6,8,12,12,14,16,10,10,14,10,4,4,8,10,12,10,10,8,6,6,12,10,6,10,8,6,10,12,10,12,10,10,10,8,4,6
"17",14,14,24,22,20,24,22,22,18,18,20,20,18,24,22,22,0,24,18,18,40,44,20,24,24,24,26,4,16,12,12,10,10,46,12,8,12,20,44,10,12,10,40,22,20,26,44,12,12,16,16,20,22,48,12,8,18,26,22,4,6,48,12,20,42,16,16,24,22,20,14,42,14,16,14,48,16,14,42,38,12,38,38,48,40,4,40,26,22,8,40,24,10,16,4,22,18,24,40,40,38,14,42,36,10,44,6,44,36,16,20,42,10,40,40,44,14,14,14,42,46,40,44,40,44,26,18,48,42,44,26,44,6,10,12,6,16,12,6,8,10,8,4,10,8,12,6,8,4,4,8,12,6,8,8,8,10,8,6,8,12,10,8,10,6,4,10,8,6,8,10,8,6
"18",22,22,20,22,26,20,18,22,24,20,24,18,20,18,22,24,24,0,16,48,48,40,26,26,28,28,26,18,48,10,12,10,8,42,18,16,16,10,46,14,8,6,14,28,22,28,40,10,16,44,26,20,18,44,12,12,42,28,24,10,12,48,18,22,38,14,46,24,30,14,12,40,10,40,16,48,22,40,40,42,14,44,42,14,40,8,40,24,22,8,36,26,12,44,14,26,20,18,44,6,40,16,48,44,14,38,2,48,38,14,20,44,10,38,38,44,12,10,14,40,44,44,42,44,42,24,18,46,46,42,26,40,14,10,10,8,12,10,10,14,6,10,10,10,12,6,10,6,8,10,8,6,8,10,12,10,10,10,4,12,10,8,12,6,8,10,6,10,6,10,12,8,10
"19",20,26,18,20,22,20,22,24,20,20,22,20,24,18,18,20,18,16,0,18,16,2,26,24,26,26,12,20,46,10,12,6,18,44,18,12,10,20,10,10,8,12,42,20,20,22,38,10,10,18,20,18,20,42,8,12,44,24,26,6,12,16,18,14,46,12,22,26,24,16,14,6,14,44,12,20,20,10,38,44,8,46,42,6,38,48,44,24,24,14,42,22,12,40,14,22,22,20,44,44,42,14,10,40,14,38,40,44,40,16,18,42,44,40,38,40,18,14,14,44,44,40,46,44,42,24,18,44,46,38,24,46,10,12,8,6,8,8,10,12,8,14,14,12,10,10,8,4,8,6,6,6,8,8,8,12,6,10,6,6,6,10,10,8,10,8,6,10,10,6,10,8,8
"20",18,20,16,22,2,12,8,18,6,18,14,14,4,14,12,16,18,48,18,0,16,38,26,24,24,24,8,44,42,10,10,10,4,6,16,12,14,6,10,10,10,10,42,26,22,22,4,16,12,40,24,14,18,20,12,4,42,24,26,6,8,14,20,20,42,8,44,26,30,10,12,8,16,4,16,14,14,10,38,18,10,10,42,10,38,10,42,22,22,14,38,18,10,8,10,22,20,28,42,4,36,14,10,40,18,40,4,46,44,18,18,46,44,40,38,42,16,14,12,42,44,44,48,44,42,26,18,50,46,40,24,44,14,12,16,10,10,8,8,8,16,10,8,8,10,10,6,8,8,8,8,10,8,8,6,10,10,12,10,10,8,6,8,6,4,8,8,8,8,4,8,8,12
"21",44,48,48,2,20,8,18,20,10,6,40,44,14,42,12,44,40,48,16,16,0,30,22,26,22,26,20,36,18,10,10,12,12,8,18,12,18,20,10,6,12,8,48,24,24,22,6,16,16,42,24,20,20,42,10,12,6,24,22,14,10,14,20,18,40,12,46,24,26,14,6,6,12,42,18,16,20,4,42,4,10,4,44,10,44,44,40,20,24,14,36,22,12,40,12,26,18,26,42,12,40,12,6,42,16,38,44,40,38,16,18,46,44,42,36,44,10,10,10,42,44,42,48,46,42,26,18,46,42,42,26,42,14,6,14,14,12,10,10,12,8,6,8,6,14,8,10,6,12,6,6,8,8,6,6,10,10,12,6,4,8,4,4,8,10,12,10,8,6,6,2,10,8
"22",38,48,44,42,16,18,16,46,42,46,42,40,42,4,16,40,44,40,2,38,30,0,22,26,30,28,8,8,42,14,8,10,6,42,18,14,14,10,42,12,14,6,18,24,28,24,4,16,10,42,22,18,18,18,10,8,40,26,22,12,16,12,16,16,36,14,46,26,28,12,14,46,12,6,16,14,18,48,42,18,8,38,38,40,42,40,40,28,24,6,36,20,10,10,14,18,20,26,42,8,36,12,42,44,14,40,40,46,42,16,18,48,8,38,40,44,10,14,12,40,44,46,48,46,42,24,16,46,44,44,22,44,16,6,8,10,8,10,6,12,8,8,6,10,14,8,12,6,8,10,10,10,8,6,8,8,12,10,10,12,6,8,8,6,4,8,10,10,8,8,8,6,8
"23",24,26,20,24,22,22,30,24,26,28,28,28,30,26,24,28,20,26,26,26,22,22,0,28,28,28,18,40,12,12,8,14,18,46,16,14,12,14,44,8,14,6,18,22,24,22,44,14,12,10,24,18,18,12,6,12,30,28,12,10,14,14,16,16,18,12,6,26,26,12,18,42,12,44,14,10,14,38,38,6,12,6,40,42,38,40,40,22,24,10,8,22,8,42,12,24,44,24,42,46,42,12,4,40,12,38,42,44,40,14,20,46,12,42,42,42,14,10,12,40,44,40,48,44,44,26,16,48,46,42,22,46,12,12,6,4,10,10,4,10,12,12,8,8,14,8,6,8,6,6,6,10,10,4,4,12,4,8,12,6,8,8,10,4,8,2,8,12,8,10,10,6,10
"24",28,24,26,28,24,22,22,28,28,28,26,24,24,24,26,28,24,26,24,24,26,26,28,0,28,26,8,10,14,8,8,12,10,44,14,14,14,8,42,8,8,14,40,20,24,24,40,12,14,20,24,24,6,12,12,14,26,20,8,12,12,18,16,18,8,10,20,24,24,20,12,46,10,36,16,14,20,44,44,6,8,42,42,44,44,38,38,24,26,8,16,22,8,44,10,20,46,28,42,48,38,14,38,40,20,42,44,46,36,18,20,42,6,42,40,46,14,12,12,44,46,40,44,42,46,26,18,48,46,46,26,42,10,14,12,10,8,10,8,12,14,6,8,10,8,12,6,10,4,8,2,14,10,10,8,4,8,12,8,8,10,8,2,12,10,12,8,10,10,8,10,6,8
"25",24,24,28,28,22,28,26,24,20,24,26,22,22,22,20,24,24,28,26,24,22,30,28,28,0,24,22,38,12,12,8,12,6,40,20,10,16,22,50,14,12,8,48,28,20,24,44,12,12,1e-09,20,18,12,6,12,12,30,24,20,12,12,20,20,22,42,10,8,24,26,14,10,42,14,46,16,16,16,38,38,20,10,8,42,4,40,40,40,28,20,12,36,24,10,44,10,26,18,24,44,10,42,14,34,44,18,42,42,44,42,16,18,46,18,42,38,42,12,14,16,40,44,44,46,44,42,24,22,46,44,42,28,42,12,14,8,4,12,8,14,14,10,12,12,4,16,14,10,8,6,10,8,10,8,6,12,6,12,10,8,10,6,10,6,2,8,8,8,12,6,8,14,10,8
"26",26,28,26,20,24,28,22,24,28,22,24,26,24,24,26,28,24,28,26,24,26,28,28,26,24,0,2,44,6,12,4,14,4,6,12,12,12,8,46,10,10,12,44,22,30,24,42,12,12,14,22,16,8,12,4,10,22,22,8,10,12,42,20,16,38,10,18,26,24,16,14,40,14,4,18,44,14,42,40,22,14,10,40,8,40,46,38,24,6,8,38,16,12,6,10,20,42,22,46,4,38,12,38,38,18,40,46,46,42,8,18,48,10,40,38,44,12,14,14,40,44,40,44,44,44,24,20,46,46,44,24,46,14,12,6,10,12,6,6,14,12,8,12,12,8,8,8,6,10,14,6,12,8,10,12,6,4,12,12,6,8,12,6,8,6,8,12,10,10,2,8,4,14
"27",24,28,26,26,26,26,24,26,28,24,22,24,24,24,26,24,26,26,12,8,20,8,18,8,22,2,0,40,12,10,10,10,16,2,16,10,14,12,44,8,8,10,44,24,26,26,38,14,14,18,26,22,18,10,10,8,22,24,8,14,12,48,20,16,38,12,18,24,26,18,8,40,18,10,16,50,18,46,40,44,16,10,42,10,40,44,42,22,6,10,36,26,14,12,10,22,18,24,42,8,36,14,40,42,16,36,46,46,40,16,20,44,14,40,42,44,8,12,12,42,42,40,46,44,42,26,12,46,42,44,30,42,12,10,10,6,12,8,6,12,12,8,6,12,12,10,10,12,6,8,8,12,10,6,10,6,10,8,6,6,8,10,8,6,6,10,10,4,8,12,8,10,12
"28",14,10,22,10,10,12,14,40,2,38,42,44,20,6,18,6,4,18,20,44,36,8,40,10,38,44,40,0,4,8,8,10,2,4,16,12,12,12,22,6,12,14,18,28,26,12,38,16,16,6,18,22,4,10,10,20,22,20,10,12,8,8,20,18,16,12,8,24,28,18,14,16,16,38,14,10,16,48,40,36,6,44,36,16,42,42,40,22,18,10,8,22,12,44,6,22,44,26,44,12,42,14,36,34,18,38,48,48,38,14,12,44,46,40,40,42,12,14,16,44,42,38,50,42,40,24,20,48,46,42,24,44,8,12,8,12,12,10,8,8,10,8,10,12,14,12,8,4,6,6,8,6,10,10,8,6,12,4,6,10,6,10,8,8,6,10,10,10,8,8,6,8,8
"29",10,12,44,38,40,44,10,12,8,42,46,40,48,44,44,22,16,48,46,42,18,42,12,14,12,6,12,4,0,14,10,10,6,44,14,8,10,14,12,6,10,10,20,24,26,6,16,12,12,12,24,22,8,16,8,20,22,22,12,12,10,46,18,18,38,14,4,26,22,18,16,8,14,44,14,48,18,12,44,8,10,46,38,10,42,42,42,28,20,6,34,22,10,40,12,22,44,24,42,42,40,12,40,42,16,44,46,46,38,14,14,40,50,40,42,42,12,12,12,42,46,40,46,46,44,24,16,46,44,40,26,38,8,10,10,4,8,14,8,12,8,10,10,12,14,10,10,10,10,8,10,8,10,10,12,12,14,8,14,6,8,10,8,10,4,8,4,8,8,8,8,4,8
"30",4,12,10,12,14,10,8,16,14,14,8,4,10,12,12,8,12,10,10,10,10,14,12,8,12,12,10,8,14,0,14,4,6,40,14,12,10,42,50,8,6,8,18,22,28,18,8,14,16,34,22,22,8,10,8,20,32,30,42,10,12,6,14,20,20,14,40,26,26,20,14,42,12,42,18,10,16,8,42,40,10,10,42,10,44,40,42,26,46,8,28,18,8,40,14,26,50,20,40,44,38,12,40,38,10,38,42,12,40,10,20,44,18,38,38,46,12,14,12,42,42,42,50,44,42,26,12,48,44,44,26,44,8,10,8,12,14,8,8,10,12,12,6,10,14,6,8,6,8,6,6,10,10,4,6,10,12,10,8,4,10,8,8,10,6,4,8,8,4,6,10,10,6
"31",10,6,8,10,14,14,10,12,10,8,10,10,8,14,14,8,12,12,12,10,10,8,8,8,8,4,10,8,10,14,0,10,6,46,10,14,16,6,44,12,8,14,46,22,26,6,42,12,14,40,22,18,12,12,8,2,28,24,4,2,6,48,16,18,14,12,44,26,24,16,10,42,20,38,18,50,16,42,44,8,12,6,40,46,38,42,42,26,40,12,24,22,8,42,8,18,14,26,44,44,38,16,44,40,14,40,46,10,42,10,22,44,12,44,40,40,14,12,16,42,42,38,48,40,42,26,20,48,42,38,26,42,12,12,8,10,12,10,4,12,6,10,10,12,14,8,10,8,6,10,10,6,10,10,6,4,12,8,10,4,4,6,12,8,8,6,10,8,6,10,6,4,10
"32",10,8,14,16,10,14,10,10,10,8,10,8,14,10,12,10,10,10,6,10,12,10,14,12,12,14,10,10,10,4,10,0,46,42,12,10,16,44,46,14,12,10,44,28,20,6,40,12,12,10,20,20,40,16,14,16,28,24,36,12,12,42,20,20,16,12,14,24,22,14,12,38,18,6,10,44,18,8,40,38,8,6,40,48,42,46,44,24,10,6,26,24,10,10,10,18,18,26,42,8,38,14,42,40,18,44,48,4,44,18,16,44,12,42,38,42,12,10,12,40,44,38,44,44,44,26,16,42,40,42,28,44,14,12,8,8,6,16,8,10,8,8,8,6,14,8,8,10,8,6,6,6,6,12,10,12,10,2,8,6,8,10,8,6,10,8,12,10,6,6,12,8,10
"33",8,8,16,6,12,12,14,8,8,8,12,4,10,8,8,12,10,8,18,4,12,6,18,10,6,4,16,2,6,6,6,46,0,40,12,10,14,42,24,8,12,18,46,26,24,2,36,14,14,38,18,20,6,16,14,18,28,24,40,10,12,46,22,18,6,18,42,24,24,18,14,14,18,4,16,48,16,46,42,44,8,10,36,16,42,40,44,24,42,10,16,22,12,8,10,24,42,24,42,12,40,12,38,40,12,38,44,10,38,18,18,46,48,42,40,42,10,10,12,40,46,38,48,44,46,24,16,44,42,42,28,42,12,14,12,6,10,8,10,12,8,6,6,8,12,10,10,10,8,8,6,6,10,6,6,10,12,12,12,12,14,8,10,2,8,8,6,12,12,8,10,10,8
"34",10,44,44,44,18,8,12,10,8,12,18,40,46,6,44,6,46,42,44,6,8,42,46,44,40,6,2,4,44,40,46,42,40,0,18,10,14,42,46,14,14,4,44,26,26,16,14,14,16,14,20,20,40,16,12,14,28,26,42,14,10,10,14,16,12,14,16,26,22,10,14,38,16,4,12,6,16,6,42,40,10,40,36,8,42,42,36,24,10,10,16,20,10,4,8,24,48,22,44,6,44,14,40,42,14,40,44,42,36,16,20,46,12,44,42,42,14,14,16,42,44,40,48,44,44,24,16,46,46,42,22,44,12,8,10,8,12,12,12,14,16,8,10,4,12,10,10,8,6,10,6,4,10,6,10,8,10,10,6,4,10,6,8,10,8,6,4,8,10,8,10,8,12
"35",40,16,4,42,40,40,18,40,22,16,18,10,12,14,10,20,12,18,18,16,18,18,16,14,20,12,16,16,14,14,10,12,12,18,0,12,16,20,16,12,10,18,42,24,22,2,36,16,16,40,24,20,42,18,10,18,30,22,18,6,8,2,18,18,12,16,44,24,26,16,14,20,18,44,14,2,14,10,40,12,10,42,40,12,36,36,44,24,40,12,20,24,10,40,10,20,46,24,46,16,42,16,42,44,18,42,40,42,38,16,16,44,40,40,38,42,16,14,12,38,44,42,48,46,42,26,18,46,44,40,26,44,8,14,12,12,12,10,10,8,12,10,10,12,16,8,8,8,12,10,6,10,10,8,10,6,8,10,10,12,8,8,10,12,4,12,8,8,12,8,10,8,12
"36",14,10,14,14,14,14,14,14,12,12,14,18,16,8,16,12,8,16,12,12,12,14,14,14,10,12,10,12,8,12,14,10,10,10,12,0,12,4,14,10,12,16,44,24,22,2,18,12,14,38,22,22,40,14,12,46,30,24,8,10,12,42,18,20,10,14,40,24,28,16,12,14,16,40,12,44,18,4,42,14,6,42,42,48,42,40,40,26,46,16,16,22,10,44,14,20,44,22,44,10,42,12,40,38,12,40,44,46,36,18,18,42,40,6,44,42,12,10,14,44,44,40,50,44,42,24,18,48,40,40,26,8,10,10,14,10,12,8,8,8,8,12,10,8,16,6,8,10,10,2,2,6,4,8,8,8,12,10,8,10,8,8,12,4,10,8,6,4,8,10,8,8,12
"37",8,8,18,14,12,14,14,14,12,10,12,12,8,16,16,14,12,16,10,14,18,14,12,14,16,12,14,12,10,10,16,16,14,14,16,12,0,20,14,12,10,16,6,24,28,6,12,12,12,40,24,18,18,12,12,22,24,22,16,12,8,50,14,16,16,16,48,26,26,16,10,16,10,44,12,50,16,46,42,44,8,8,40,12,40,44,40,28,40,14,26,24,12,42,10,18,20,26,42,12,38,18,38,46,14,42,44,10,40,16,18,44,38,40,42,44,16,12,12,40,44,40,50,42,42,24,18,46,46,42,24,8,8,14,12,10,12,10,8,6,12,4,8,8,14,10,10,8,4,4,10,10,6,12,12,4,10,12,2,10,10,10,8,8,12,10,12,10,8,10,8,10,4
"38",14,12,14,12,14,12,14,14,10,16,12,12,14,12,10,10,20,10,20,6,20,10,14,8,22,8,12,12,14,42,6,44,42,42,20,4,20,0,8,8,12,6,18,24,22,10,14,16,12,16,22,24,2,16,12,44,26,24,4,12,8,46,18,16,12,12,14,22,24,12,12,10,14,42,20,48,12,50,40,38,2,12,44,44,44,44,36,24,10,8,20,24,8,48,6,20,18,28,42,44,34,16,34,4,16,42,44,12,38,14,16,46,44,42,38,44,12,8,14,40,44,42,48,44,44,26,14,42,42,44,28,16,16,12,12,10,8,10,8,6,6,6,10,8,12,12,10,8,8,14,6,12,8,10,12,6,10,10,6,10,10,12,6,8,6,8,6,8,8,10,10,10,12
