'hits','time','dataset','length'
13,9.77883005142212,"Geisler2001.nex",1297
16,24.0494878292084,"Geisler2001.nex",1297
14,13.4896359443665,"Geisler2001.nex",1297
7,18.2049429416656,"Geisler2001.nex",1297
100,72.4680709838867,"Geisler2001.nex",1297
4,6.0917489528656,"Geisler2001.nex",1297
200,139.877377986908,"Geisler2001.nex",1297
2,2.37720203399658,"Geisler2001.nex",1297
10,7.37402701377869,"Geisler2001.nex",1297
40,29.1913681030273,"Geisler2001.nex",1297
100,88.7965970039368,"Geisler2001.nex",1297
25,23.1843149662018,"Geisler2001.nex",1297
16,26.151153087616,"Geisler2001.nex",1297
6,5.8217568397522,"Geisler2001.nex",1297
200,246.324146986008,"Geisler2001.nex",1297
40,103.906059980392,"Geisler2001.nex",1297
15,24.5305919647217,"Geisler2001.nex",1297
200,109.062911987305,"Geisler2001.nex",1297
14,44.9216239452362,"Geisler2001.nex",1297
5,7.61591291427612,"Geisler2001.nex",1297
10,14.7278590202332,"Geisler2001.nex",1297
100,186.545073032379,"Geisler2001.nex",1297
2,1.48005318641663,"Geisler2001.nex",1297
9,6.13813996315002,"Geisler2001.nex",1297
7,26.3552179336548,"Geisler2001.nex",1297
6,34.2219531536102,"Geisler2001.nex",1297
9,31.8731648921967,"Geisler2001.nex",1297
4,3.74644303321838,"Geisler2001.nex",1297
3,2.61665606498718,"Geisler2001.nex",1297
11,39.8537211418152,"Geisler2001.nex",1297
25,30.90873503685,"Geisler2001.nex",1297
60,71.856794834137,"Geisler2001.nex",1297
12,10.6097850799561,"Geisler2001.nex",1297
100,67.8018701076508,"Geisler2001.nex",1295
2,0.510288000106812,"Geisler2001.nex",1295
100,9345.40735793114,"Geisler2001.nex",1295
11,35.9525811672211,"Geisler2001.nex",1295
60,27.9044990539551,"Geisler2001.nex",1295
6,21.860738992691,"Geisler2001.nex",1295
6,18.6248919963837,"Geisler2001.nex",1295
10,19.2658228874207,"Geisler2001.nex",1295
11,42.1473851203918,"Geisler2001.nex",1295
200,189.723338842392,"Geisler2001.nex",1295
15,23.9364120960236,"Geisler2001.nex",1295
3,4.01510214805603,"Geisler2001.nex",1295
8,7.04861998558044,"Geisler2001.nex",1295
25,39.0457799434662,"Geisler2001.nex",1295
3,9.65590214729309,"Geisler2001.nex",1295
15,14.204509973526,"Geisler2001.nex",1295
15,78.8884038925171,"Geisler2001.nex",1295
6,5.87593793869019,"Geisler2001.nex",1295
6,10.3280520439148,"Geisler2001.nex",1295
9,25.0000100135803,"Geisler2001.nex",1295
10,37.2029590606689,"Geisler2001.nex",1295
40,70.0463240146637,"Geisler2001.nex",1295
6,39.2981510162354,"Geisler2001.nex",1295
200,99.6091969013214,"Geisler2001.nex",1295
9,17.2654211521149,"Geisler2001.nex",1295
10,8.09369087219238,"Geisler2001.nex",1295
10,49.6169190406799,"Geisler2001.nex",1295
10,17.4761581420898,"Geisler2001.nex",1295
15,21.7501940727234,"Geisler2001.nex",1295
7,9.2658429145813,"Geisler2001.nex",1295
14,11.562949180603,"Geisler2001.nex",1295
16,19.714427947998,"Geisler2001.nex",1295
12,14.9804391860962,"Geisler2001.nex",1295
40,50.3989989757538,"Geisler2001.nex",1295
13,9.98425817489624,"Geisler2001.nex",1295
15,22.3271789550781,"Geisler2001.nex",1295
60,82.0870840549469,"Geisler2001.nex",1295
2,0.786051034927368,"Geisler2001.nex",1295
13,8.04955697059631,"Geisler2001.nex",1295
3,3.51559901237488,"Geisler2001.nex",1295
3,2.90588402748108,"Geisler2001.nex",1295
3,3.70283889770508,"Geisler2001.nex",1295
7,4.90651082992554,"Geisler2001.nex",1295
5,9.20278000831604,"Geisler2001.nex",1295
7,14.0630848407745,"Geisler2001.nex",1295
11,17.5228898525238,"Geisler2001.nex",1295
25,50.3368580341339,"Geisler2001.nex",1295
7,7.37437391281128,"Geisler2001.nex",1295
8,4.10189986228943,"Geisler2001.nex",1295
5,0.87504506111145,"Geisler2001.nex",1295
3,2.19497990608215,"Geisler2001.nex",1295
11,4.92179703712463,"Geisler2001.nex",1295
100,53.0923919677734,"Geisler2001.nex",1295
12,25.298840045929,"Geisler2001.nex",1295
60,36.7178108692169,"Geisler2001.nex",1295
14,24.5004279613495,"Geisler2001.nex",1295
13,13.8121519088745,"Geisler2001.nex",1295
40,22.3914029598236,"Geisler2001.nex",1295
3,8.53124308586121,"Geisler2001.nex",1295
200,326.154196977615,"Geisler2001.nex",1295
14,21.0010371208191,"Geisler2001.nex",1295
2,0.84379506111145,"Geisler2001.nex",1295
5,3.28173303604126,"Geisler2001.nex",1295
3,5.2650740146637,"Geisler2001.nex",1295
9,13.9065959453583,"Geisler2001.nex",1295
11,13.2677938938141,"Geisler2001.nex",1295
40,75.8819861412048,"Geisler2001.nex",1295
6,12.0469920635223,"Geisler2001.nex",1295
14,10.7650439739227,"Geisler2001.nex",1295
6,28.8439819812775,"Geisler2001.nex",1295
8,28.2347819805145,"Geisler2001.nex",1295
8,13.3439598083496,"Geisler2001.nex",1295
11,22.4061050415039,"Geisler2001.nex",1295
9,11.1572029590607,"Geisler2001.nex",1295
40,23.0601108074188,"Geisler2001.nex",1295
11,57.1263358592987,"Geisler2001.nex",1295
11,8.37466311454773,"Geisler2001.nex",1295
12,5.73480200767517,"Geisler2001.nex",1295
40,26.1722948551178,"Geisler2001.nex",1295
6,21.2896809577942,"Geisler2001.nex",1295
10,57.4135661125183,"Geisler2001.nex",1295
200,379.962744951248,"Geisler2001.nex",1295
12,9.06773400306702,"Geisler2001.nex",1295
9,3.0077531337738,"Geisler2001.nex",1295
4,2.36034989356995,"Geisler2001.nex",1295
5,2.33441591262817,"Geisler2001.nex",1295
14,38.3906831741333,"Geisler2001.nex",1295
16,6.57811808586121,"Geisler2001.nex",1295
11,23.0107879638672,"Geisler2001.nex",1295
2,0.422483921051025,"Geisler2001.nex",1295
16,15.1305568218231,"Geisler2001.nex",1295
40,55.3115181922913,"Geisler2001.nex",1295
13,44.2655210494995,"Geisler2001.nex",1295
7,27.1721210479736,"Geisler2001.nex",1295
15,16.7656600475311,"Geisler2001.nex",1295
11,5.34339308738708,"Geisler2001.nex",1295
15,30.8758709430695,"Geisler2001.nex",1295
7,4.17134690284729,"Geisler2001.nex",1295
12,51.9375510215759,"Geisler2001.nex",1295
15,26.8117661476135,"Geisler2001.nex",1295
60,48.7743208408356,"Eklund2004.nex",582
3,2.28051614761353,"Eklund2004.nex",582
8,14.3283281326294,"Eklund2004.nex",582
11,21.7187139987946,"Eklund2004.nex",580
150,54.0626790523529,"Eklund2004.nex",579
13,5.73201012611389,"Eklund2004.nex",579
15,7.72908997535706,"Eklund2004.nex",579
150,71.6043000221252,"Eklund2004.nex",579
2,0.140635013580322,"Eklund2004.nex",579
7,11.754417181015,"Eklund2004.nex",579
14,14.9607448577881,"Eklund2004.nex",579
8,8.97351598739624,"Eklund2004.nex",579
6,2.39206600189209,"Eklund2004.nex",579
14,12.9834539890289,"Eklund2004.nex",579
2,0.431849002838135,"Eklund2004.nex",579
9,23.0805668830872,"Eklund2004.nex",579
12,6.952143907547,"Eklund2004.nex",579
14,10.1465139389038,"Eklund2004.nex",579
25,12.0115821361542,"Eklund2004.nex",579
40,18.5473530292511,"Eklund2004.nex",579
40,22.2751469612122,"Eklund2004.nex",579
10,42.688796043396,"Eklund2004.nex",579
60,30.0194311141968,"Eklund2004.nex",579
60,33.246414899826,"Eklund2004.nex",579
4,0.387632846832275,"Eklund2004.nex",579
14,19.2097887992859,"Eklund2004.nex",579
6,1.04986786842346,"Eklund2004.nex",579
15,10.5941648483276,"Eklund2004.nex",579
3,0.625033855438232,"Eklund2004.nex",579
4,4.66957783699036,"Eklund2004.nex",579
60,67.8584349155426,"Eklund2004.nex",579
100,129.707951784134,"Eklund2004.nex",579
15,14.3054039478302,"Eklund2004.nex",579
14,101.625626087189,"Eklund2004.nex",579
14,102.276844978333,"Eklund2004.nex",579
16,24.5912659168243,"Eklund2004.nex",579
15,86.5408580303192,"Eklund2004.nex",579
8,14.5328261852264,"Eklund2004.nex",579
12,6.79990291595459,"Eklund2004.nex",579
12,16.8230428695679,"Eklund2004.nex",579
25,238.095452785492,"Eklund2004.nex",579
100,169.174119949341,"Eklund2004.nex",579
11,39.3276650905609,"Eklund2004.nex",579
3,0.625033140182495,"Eklund2004.nex",579
15,5.42103815078735,"Eklund2004.nex",579
100,64.7899379730225,"Eklund2004.nex",579
7,5.75157403945923,"Eklund2004.nex",579
10,12.1630868911743,"Eklund2004.nex",579
60,29.1543259620667,"Eklund2004.nex",579
4,1.98868799209595,"Eklund2004.nex",579
5,37.4839808940887,"Eklund2004.nex",579
11,5.39045095443726,"Eklund2004.nex",579
200,137.34376001358,"Eklund2004.nex",579
12,19.5741159915924,"Eklund2004.nex",579
12,24.5597150325775,"Eklund2004.nex",579
5,6.1153678894043,"Eklund2004.nex",579
25,27.657546043396,"Eklund2004.nex",579
150,69.8439440727234,"Eklund2004.nex",579
2,0.968801975250244,"Eklund2004.nex",579
12,5.81160807609558,"Eklund2004.nex",579
100,43.6414060592651,"Eklund2004.nex",579
16,7.70287394523621,"Eklund2004.nex",579
7,15.5253829956055,"Eklund2004.nex",579
13,28.1430950164795,"Eklund2004.nex",579
10,27.2189400196075,"Eklund2004.nex",579
11,22.4547810554504,"Eklund2004.nex",579
100,103.658430099487,"Eklund2004.nex",579
13,5.50192713737488,"Eklund2004.nex",579
15,13.4337968826294,"Eklund2004.nex",579
9,21.2103700637817,"Eklund2004.nex",579
11,8.54381895065308,"Eklund2004.nex",579
60,52.437255859375,"Eklund2004.nex",579
60,20.2969200611115,"Eklund2004.nex",579
200,76.9685702323914,"Eklund2004.nex",579
7,8.69218277931213,"Eklund2004.nex",579
15,118.375072002411,"Eklund2004.nex",579
8,12.7934191226959,"Eklund2004.nex",579
12,41.9972808361053,"Eklund2004.nex",579
150,63.5464639663696,"Eklund2004.nex",579
25,15.5546178817749,"Eklund2004.nex",579
150,124.391095876694,"Eklund2004.nex",579
150,102.571918010712,"Eklund2004.nex",578
13,72.3358819484711,"Eklund2004.nex",578
2,0.0400261878967285,"Eklund2004.nex",578
3,2.07159304618835,"Eklund2004.nex",578
60,125.588499069214,"Eklund2004.nex",578
14,66.7267191410065,"Eklund2004.nex",578
6,4.00880217552185,"Eklund2004.nex",578
2,0.250014066696167,"Eklund2004.nex",578
8,11.1315081119537,"Eklund2004.nex",578
2,1.65288090705872,"Eklund2004.nex",578
150,125.113067865372,"Eklund2004.nex",578
10,19.4217758178711,"Eklund2004.nex",578
16,38.588427066803,"Eklund2004.nex",578
5,2.87860298156738,"Eklund2004.nex",578
5,0.968182802200317,"Eklund2004.nex",578
13,34.9080860614777,"Eklund2004.nex",578
6,13.968269109726,"Eklund2004.nex",578
10,7.25027203559875,"Eklund2004.nex",578
150,211.29731297493,"Eklund2004.nex",578
9,8.49930691719055,"Eklund2004.nex",578
10,7.60451602935791,"Eklund2004.nex",578
9,4.20328783988953,"Eklund2004.nex",578
16,19.2342348098755,"Eklund2004.nex",578
60,47.6839780807495,"Eklund2004.nex",578
2,1.26554203033447,"Eklund2004.nex",578
15,8.93776988983154,"Eklund2004.nex",578
150,62.8632690906525,"Eklund2004.nex",578
40,147.437833070755,"Eklund2004.nex",578
150,600.470145940781,"Eklund2004.nex",578
40,29.3867690563202,"Eklund2004.nex",578
12,13.2114329338074,"Eklund2004.nex",578
15,9.91355800628662,"Eklund2004.nex",578
40,68.3593258857727,"Eklund2004.nex",578
40,61.8027021884918,"Eklund2004.nex",578
6,1.66544604301453,"Eklund2004.nex",578
7,9.27128791809082,"Eklund2004.nex",578
6,13.3808791637421,"Eklund2004.nex",578
12,19.1849460601807,"Eklund2004.nex",578
5,9.26192998886108,"Eklund2004.nex",578
16,10.5644249916077,"Eklund2004.nex",578
12,5.33216714859009,"Eklund2004.nex",578
10,26.602010011673,"Eklund2004.nex",578
25,112.382738828659,"Eklund2004.nex",578
3,0.746499061584473,"Eklund2004.nex",578
150,78.2881400585175,"Eklund2004.nex",578
13,60.691987991333,"Eklund2004.nex",578
8,1.8695240020752,"Eklund2004.nex",578
2,0.219627857208252,"Eklund2004.nex",578
5,2.14077305793762,"Eklund2004.nex",578
6,5.79685592651367,"Eklund2004.nex",578
8,8.60729217529297,"Eklund2004.nex",578
40,74.5303509235382,"Eklund2004.nex",578
100,32.4398560523987,"Eklund2004.nex",578
7,6.78497409820557,"Eklund2004.nex",578
9,24.7683079242706,"Eklund2004.nex",578
40,13.8481340408325,"Eklund2004.nex",578
100,648.509075164795,"Eklund2004.nex",578
4,19.8445348739624,"Eklund2004.nex",578
14,45.7023119926453,"Eklund2004.nex",578
2,0.515654802322388,"Eklund2004.nex",578
16,21.4135119915009,"Eklund2004.nex",578
11,19.6944379806519,"Eklund2004.nex",578
15,108.948457956314,"Eklund2004.nex",578
8,12.7557871341705,"Eklund2004.nex",578
3,3.56251406669617,"Eklund2004.nex",578
60,83.4354748725891,"Eklund2004.nex",578
5,2.39501690864563,"Eklund2004.nex",578
200,102.617781877518,"Eklund2004.nex",578
10,16.4924750328064,"Eklund2004.nex",578
14,14.8118100166321,"Eklund2004.nex",578
2,0.312520027160645,"Eklund2004.nex",578
60,116.562319040298,"Eklund2004.nex",578
6,4.19940114021301,"Eklund2004.nex",578
25,19.9728560447693,"Eklund2004.nex",578
150,83.0463511943817,"Eklund2004.nex",578
4,13.8912620544434,"Eklund2004.nex",578
2,0.687540054321289,"Eklund2004.nex",578
10,31.1408898830414,"Eklund2004.nex",578
6,3.81191778182983,"Eklund2004.nex",578
12,26.4378519058228,"Eklund2004.nex",578
60,234.608576059341,"Eklund2004.nex",578
9,15.4698009490967,"Eklund2004.nex",578
100,49.6200158596039,"Eklund2004.nex",578
150,69.7078759670258,"Eklund2004.nex",578
14,17.2499010562897,"Eklund2004.nex",578
14,18.0510199069977,"Eklund2004.nex",578
9,9.14524507522583,"Eklund2004.nex",578
11,12.2570090293884,"Eklund2004.nex",578
9,23.3280351161957,"Eklund2004.nex",578
13,18.311851978302,"Eklund2004.nex",578
100,214.203652858734,"Eklund2004.nex",578
25,14.8417689800262,"Eklund2004.nex",578
16,19.9964292049408,"Eklund2004.nex",578
9,9.10878896713257,"Eklund2004.nex",578
2,0.187512159347534,"Eklund2004.nex",578
11,3.73457407951355,"Eklund2004.nex",578
11,13.5944159030914,"Eklund2004.nex",578
25,257.718425035477,"Eklund2004.nex",578
4,2.51576113700867,"Eklund2004.nex",578
15,44.40198802948,"Eklund2004.nex",578
40,5.469153881073,"Wortley2006.nex",486
60,72.8507018089294,"Wortley2006.nex",483
3,1.9532299041748,"Wortley2006.nex",483
25,16.099072933197,"Wortley2006.nex",483
12,13.236457824707,"Wortley2006.nex",483
15,3.65644097328186,"Wortley2006.nex",483
8,2.34234499931335,"Wortley2006.nex",483
25,9.37690401077271,"Wortley2006.nex",483
3,1.17051100730896,"Wortley2006.nex",483
9,5.77388310432434,"Wortley2006.nex",483
14,13.5072619915009,"Wortley2006.nex",483
40,23.4534599781036,"Wortley2006.nex",483
10,7.15580201148987,"Wortley2006.nex",483
3,1.11848402023315,"Wortley2006.nex",483
60,29.0575511455536,"Wortley2006.nex",483
9,2.40830397605896,"Wortley2006.nex",483
9,4.94790291786194,"Wortley2006.nex",483
4,4.9116849899292,"Wortley2006.nex",483
14,2.98365807533264,"Wortley2006.nex",483
5,0.989610910415649,"Wortley2006.nex",483
12,6.9064929485321,"Wortley2006.nex",483
150,85.6757919788361,"Wortley2006.nex",483
8,1.54695892333984,"Wortley2006.nex",483
14,7.74428486824036,"Wortley2006.nex",483
4,1.39079880714417,"Wortley2006.nex",483
60,86.5308010578156,"Wortley2006.nex",483
14,6.85824489593506,"Wortley2006.nex",483
14,1.70295095443726,"Wortley2006.nex",483
9,4.12238001823425,"Wortley2006.nex",483
14,8.81568384170532,"Wortley2006.nex",483
15,8.81172490119934,"Wortley2006.nex",483
11,7.86408710479736,"Wortley2006.nex",483
100,53.8646631240845,"Wortley2006.nex",483
60,54.8112988471985,"Wortley2006.nex",483
40,28.2493100166321,"Wortley2006.nex",483
11,2.36658000946045,"Wortley2006.nex",483
10,1.67111587524414,"Wortley2006.nex",483
200,110.969861030579,"Wortley2006.nex",482
60,63.5858118534088,"Wortley2006.nex",482
100,101.444438934326,"Wortley2006.nex",482
40,121.283210039139,"Wortley2006.nex",482
60,103.63734292984,"Wortley2006.nex",482
15,39.1454970836639,"Wortley2006.nex",482
100,190.368895053864,"Wortley2006.nex",482
5,24.6078450679779,"Wortley2006.nex",482
12,43.3137619495392,"Wortley2006.nex",482
11,75.1756820678711,"Wortley2006.nex",482
10,66.316682100296,"Wortley2006.nex",482
11,66.9714221954346,"Wortley2006.nex",482
14,45.4619519710541,"Wortley2006.nex",482
12,44.8098728656769,"Wortley2006.nex",482
16,25.1243212223053,"Wortley2006.nex",482
150,134.265312194824,"Wortley2006.nex",482
200,180.308532953262,"Wortley2006.nex",482
12,7.38109302520752,"Wortley2006.nex",482
200,66.1108460426331,"Wortley2006.nex",482
13,40.8400990962982,"Wortley2006.nex",482
3,20.8591849803925,"Wortley2006.nex",482
9,14.1254320144653,"Wortley2006.nex",482
25,27.3592929840088,"Wortley2006.nex",482
4,21.4370431900024,"Wortley2006.nex",482
13,72.7034800052643,"Wortley2006.nex",482
25,161.083326816559,"Wortley2006.nex",482
5,45.5680460929871,"Wortley2006.nex",482
3,44.7610859870911,"Wortley2006.nex",482
12,27.4565589427948,"Wortley2006.nex",482
7,55.866014957428,"Wortley2006.nex",482
40,93.5814101696014,"Wortley2006.nex",482
2,21.6557221412659,"Wortley2006.nex",482
4,21.0943379402161,"Wortley2006.nex",482
8,45.9213440418243,"Wortley2006.nex",482
3,19.7195150852203,"Wortley2006.nex",482
11,52.0148959159851,"Wortley2006.nex",482
11,42.8843460083008,"Wortley2006.nex",482
15,22.2414119243622,"Wortley2006.nex",482
8,5.68756985664368,"Wortley2006.nex",482
12,9.27619290351868,"Wortley2006.nex",482
9,5.31217503547668,"Wortley2006.nex",482
40,66.848326921463,"Wortley2006.nex",482
150,71.8998188972473,"Wortley2006.nex",482
15,33.3844268321991,"Wortley2006.nex",482
13,24.120817899704,"Wortley2006.nex",482
12,15.8742640018463,"Wortley2006.nex",482
16,36.0837569236755,"Wortley2006.nex",482
15,16.3558540344238,"Wortley2006.nex",482
15,25.5290801525116,"Wortley2006.nex",482
25,41.8747248649597,"Wortley2006.nex",482
40,33.859325170517,"Wortley2006.nex",482
14,34.0935919284821,"Wortley2006.nex",482
6,32.8909780979156,"Wortley2006.nex",482
11,25.8108630180359,"Wortley2006.nex",482
25,32.7676219940186,"Wortley2006.nex",482
4,21.5280318260193,"Wortley2006.nex",482
3,9.70213603973389,"Wortley2006.nex",482
8,23.4372708797455,"Wortley2006.nex",482
13,19.1318202018738,"Wortley2006.nex",482
4,33.2657599449158,"Wortley2006.nex",482
13,37.5947420597076,"Wortley2006.nex",482
16,34.4325230121613,"Wortley2006.nex",482
10,32.600702047348,"Wortley2006.nex",482
2,21.4067349433899,"Wortley2006.nex",482
25,18.4755430221558,"Wortley2006.nex",482
10,30.3456270694733,"Wortley2006.nex",482
40,36.719162940979,"Wortley2006.nex",482
15,42.7465350627899,"Wortley2006.nex",482
8,14.1309649944305,"Wortley2006.nex",482
12,11.3751101493835,"Wortley2006.nex",482
8,10.7664399147034,"Wortley2006.nex",482
40,44.8365850448608,"Wortley2006.nex",482
12,17.1473588943481,"Wortley2006.nex",482
12,21.0001699924469,"Wortley2006.nex",482
5,5.18777298927307,"Wortley2006.nex",482
7,13.9529991149902,"Wortley2006.nex",482
5,14.2959630489349,"Wortley2006.nex",482
15,49.0946600437164,"Wortley2006.nex",482
25,37.2028720378876,"Wortley2006.nex",482
14,8.65601897239685,"Wortley2006.nex",482
15,19.0315999984741,"Wortley2006.nex",482
3,2.51575803756714,"Wortley2006.nex",482
10,15.377993106842,"Wortley2006.nex",482
6,3.99685287475586,"Wortley2006.nex",482
9,41.387845993042,"Wortley2006.nex",482
3,2.43267011642456,"Wortley2006.nex",482
11,9.01609897613525,"Wortley2006.nex",482
8,3.57831501960754,"Wortley2006.nex",482
40,50.2450571060181,"Wortley2006.nex",482
4,13.2812929153442,"Wortley2006.nex",482
9,2.43764305114746,"Wortley2006.nex",482
6,4.75036406517029,"Wortley2006.nex",482
9,11.7188079357147,"Wortley2006.nex",482
6,22.2321691513062,"Wortley2006.nex",482
14,22.8979759216309,"Wortley2006.nex",482
13,24.5970029830933,"Wortley2006.nex",482
12,13.2028439044952,"Wortley2006.nex",482
13,3.53862309455872,"Wortley2006.nex",482
25,22.3123970031738,"Wortley2006.nex",482
13,43.1564099788666,"Wortley2006.nex",482
5,0.438493967056274,"Eklund2004.nex",452
40,6.69383883476257,"Eklund2004.nex",444
16,3.53013896942139,"Eklund2004.nex",444
4,0.578155994415283,"Eklund2004.nex",444
4,2.0007541179657,"Eklund2004.nex",444
8,1.36887097358704,"Eklund2004.nex",444
9,3.91218590736389,"Eklund2004.nex",444
8,2.92169499397278,"Eklund2004.nex",444
14,9.24567699432373,"Eklund2004.nex",443
200,32.2758429050446,"Eklund2004.nex",440
2,0.0590410232543945,"Eklund2004.nex",440
3,1.59249687194824,"Eklund2004.nex",440
15,12.0109510421753,"Eklund2004.nex",440
9,2.93731117248535,"Eklund2004.nex",440
16,3.5310800075531,"Eklund2004.nex",440
2,0.125007152557373,"Eklund2004.nex",440
10,16.7884728908539,"Eklund2004.nex",440
3,4.584716796875,"Eklund2004.nex",440
13,3.23627901077271,"Eklund2004.nex",440
5,0.706362962722778,"Eklund2004.nex",440
3,0.231745958328247,"Eklund2004.nex",440
150,29.9219391345978,"Eklund2004.nex",440
9,2.34302997589111,"Eklund2004.nex",440
7,5.80633687973022,"Eklund2004.nex",440
10,6.26125884056091,"Eklund2004.nex",440
5,1.66049480438232,"Eklund2004.nex",440
150,51.8492908477783,"Eklund2004.nex",440
40,54.172003030777,"Eklund2004.nex",440
60,33.6408669948578,"Eklund2004.nex",440
10,6.48530197143555,"Eklund2004.nex",440
25,5.87391114234924,"Eklund2004.nex",440
100,35.3125028610229,"Eklund2004.nex",440
3,0.234389066696167,"Eklund2004.nex",440
40,40.5887830257416,"Eklund2004.nex",440
10,9.56300592422485,"Eklund2004.nex",440
3,1.7657208442688,"Eklund2004.nex",440
9,2.52105903625488,"Eklund2004.nex",440
16,17.8094301223755,"Eklund2004.nex",440
2,0.941394805908203,"Eklund2004.nex",440
200,62.4379160404205,"Eklund2004.nex",440
15,9.48447895050049,"Eklund2004.nex",440
13,9.59377789497375,"Eklund2004.nex",440
15,7.93741989135742,"Eklund2004.nex",440
15,13.3121190071106,"Eklund2004.nex",440
25,6.54339003562927,"Eklund2004.nex",440
2,0.0468800067901611,"Eklund2004.nex",440
13,5.01937794685364,"Eklund2004.nex",440
16,53.1132981777191,"Eklund2004.nex",440
4,6.91257691383362,"Eklund2004.nex",440
25,9.27504897117615,"Eklund2004.nex",440
8,7.99325609207153,"Eklund2004.nex",440
4,4.52194595336914,"Eklund2004.nex",440
60,13.4901459217072,"Eklund2004.nex",440
14,6.05745506286621,"Eklund2004.nex",440
3,0.203137874603271,"Eklund2004.nex",440
7,2.14262199401855,"Eklund2004.nex",440
16,4.24921298027039,"Eklund2004.nex",440
40,20.1187489032745,"Eklund2004.nex",440
40,13.1628129482269,"Eklund2004.nex",440
15,48.6328020095825,"Eklund2004.nex",440
7,4.90006017684937,"Eklund2004.nex",440
6,2.26051616668701,"Eklund2004.nex",440
100,26.9302070140839,"Eklund2004.nex",440
6,3.53805685043335,"Eklund2004.nex",440
100,35.8899991512299,"Eklund2004.nex",440
7,3.71823978424072,"Eklund2004.nex",440
15,19.9235501289368,"Eklund2004.nex",440
12,6.03303289413452,"Eklund2004.nex",440
15,15.2707071304321,"Eklund2004.nex",440
6,1.17513799667358,"Eklund2004.nex",440
16,3.81708097457886,"Eklund2004.nex",440
10,3.04696202278137,"Eklund2004.nex",440
60,18.250559091568,"Eklund2004.nex",440
6,2.89089012145996,"Eklund2004.nex",440
12,4.54677605628967,"Eklund2004.nex",440
4,4.70529985427856,"Eklund2004.nex",440
14,17.5106339454651,"Eklund2004.nex",440
7,2.26547598838806,"Eklund2004.nex",440
16,16.1748151779175,"Eklund2004.nex",440
6,3.68725490570068,"Eklund2004.nex",440
15,10.610344171524,"Eklund2004.nex",440
150,26.1598999500275,"Eklund2004.nex",440
5,9.59195494651794,"Eklund2004.nex",440
4,2.01124906539917,"Eklund2004.nex",440
100,18.1212577819824,"Eklund2004.nex",440
10,6.46100687980652,"Eklund2004.nex",440
150,77.6385431289673,"Eklund2004.nex",440
5,2.70668697357178,"Eklund2004.nex",440
200,62.5139701366425,"Eklund2004.nex",440
8,4.66878294944763,"Eklund2004.nex",440
8,6.50043988227844,"Eklund2004.nex",440
12,3.92200613021851,"Eklund2004.nex",440
7,2.65639209747314,"Eklund2004.nex",440
5,5.70304012298584,"Eklund2004.nex",440
9,2.18761706352234,"Eklund2004.nex",440
8,3.43768191337585,"Eklund2004.nex",440
16,11.4994120597839,"Eklund2004.nex",440
3,2.42187595367432,"Eklund2004.nex",440
60,35.5461161136627,"Eklund2004.nex",440
14,2.23792910575867,"Eklund2004.nex",440
9,6.59042596817017,"Eklund2004.nex",440
15,4.53169703483582,"Eklund2004.nex",440
3,3.40667700767517,"Eklund2004.nex",440
13,14.6720061302185,"Eklund2004.nex",440
6,1.56258392333984,"Eklund2004.nex",440
25,12.4527518749237,"Eklund2004.nex",440
7,1.88448095321655,"Eklund2004.nex",440
12,3.39004802703857,"Eklund2004.nex",440
7,9.10999488830566,"Eklund2004.nex",440
8,0.140630006790161,"Sansom2010.nex",191
40,0.967819929122925,"Sansom2010.nex",189
150,4.80557107925415,"Sansom2010.nex",189
16,0.499334096908569,"Sansom2010.nex",189
200,5.36792707443237,"Sansom2010.nex",189
8,0.338258028030396,"Sansom2010.nex",189
4,0.171887159347534,"Sansom2010.nex",189
5,0.633419990539551,"Sansom2010.nex",189
15,1.41111207008362,"Sansom2010.nex",189
100,2.82051992416382,"Sansom2010.nex",189
10,0.569749116897583,"Sansom2010.nex",189
40,1.31819891929626,"Sansom2010.nex",189
15,0.502164125442505,"Sansom2010.nex",189
9,0.375020027160645,"Sansom2010.nex",189
9,0.405465841293335,"Sansom2010.nex",189
7,0.133153200149536,"Sansom2010.nex",189
15,1.95850586891174,"Sansom2010.nex",189
100,2.88017296791077,"Sansom2010.nex",189
40,2.23449277877808,"Sansom2010.nex",189
60,1.48403000831604,"Sansom2010.nex",189
40,1.00419306755066,"Sansom2010.nex",189
10,0.984426975250244,"Sansom2010.nex",189
9,0.500026226043701,"Sansom2010.nex",189
15,0.656282901763916,"Sansom2010.nex",189
60,1.62508702278137,"Sansom2010.nex",189
100,3.25017094612122,"Sansom2010.nex",189
200,5.67241406440735,"Sansom2010.nex",189
7,7.87451696395874,"Sansom2010.nex",189
200,9.49504017829895,"Sansom2010.nex",189
11,0.518345832824707,"Sansom2010.nex",189
25,0.6787428855896,"Sansom2010.nex",189
100,2.99066591262817,"Sansom2010.nex",189
11,0.516294002532959,"Sansom2010.nex",189
13,1.23742699623108,"Sansom2010.nex",189
2,0.0468780994415283,"Sansom2010.nex",189
3,0.0747008323669434,"Sansom2010.nex",189
9,0.304296016693115,"Sansom2010.nex",189
4,0.109380006790161,"Sansom2010.nex",189
60,1.69017791748047,"Sansom2010.nex",189
7,0.140634059906006,"Sansom2010.nex",189
11,0.296890020370483,"Sansom2010.nex",189
15,0.328143119812012,"Sansom2010.nex",189
14,9.13403606414795,"Sansom2010.nex",189
2,0.761341094970703,"Sansom2010.nex",189
200,7.62065982818604,"Sansom2010.nex",189
